competitionCode,teamShortName,playerName,profileUrl,seasonMatches,seasonStarts,seasonMinutes,seasonTries,seasonYellowCards,seasonRedCards,contractEndDate,careerHistory
TOP14,ASM,Enzo PAWLIWEC,https://www.allrugby.com/joueurs/enzo-pawliwec-23807.html,,,,,,,2022-06-30,Rugby Club Clermont-Cournon (2019 - 2022) | ASM Clermont Auvergne (2022 - 2027)
TOP14,ASM,Florian SENECTAIRE,https://www.allrugby.com/joueurs/florian-senectaire-23690.html,,,,,,,2027-06-30,RC Castelpontin (2013 - 2021) | ASM Clermont Auvergne (2021 - 2027)
TOP14,ASM,Rory CAMERON,https://www.allrugby.com/joueurs/rory-cameron-18021.html,,,,,,,,Bath Rugby (2023 - 2024)
TOP14,ASM,Jules VERMEULEN,https://www.allrugby.com/joueurs/jules-vermeulen-22621.html,,,,,,,2022-06-30,Clermont Université Club Unin Aubièroise (2017 - 2022) | ASM Clermont Auvergne (2022 - 2027)
TOP14,ASM,Martin MEYER,https://www.allrugby.com/joueurs/martin-meyer-22292.html,,,,,,,2027-06-30,US Issoire (2019 - 2022) | ASM Clermont Auvergne (2022 - 2027)
TOP14,ASM,Noan BRAOUET,https://www.allrugby.com/joueurs/noan-braouet-23808.html,,,,,,,2027-06-30,ASM Clermont Auvergne (2022 - 2027)
TOP14,ASM,Timéo FRIER,https://www.allrugby.com/joueurs/timeo-frier-20642.html,2,0,39,,,,2027-06-30,ASM Clermont Auvergne (2025 - 2027)
TOP14,ASM,Dimitri EMERY,https://www.allrugby.com/joueurs/dimitri-emery-20640.html,,,,,,,2027-06-30,Stade Toulousain (2022 - 2025) | ASM Clermont Auvergne (2025 - 2027)
TOP14,ASM,Connor TREACEY,https://www.allrugby.com/joueurs/connor-treacey-18538.html,1,0,11,,,,,Bath Rugby (2023 - 2027)
TOP14,ASM,Ethan FRANÇOIS,https://www.allrugby.com/joueurs/ethan-francois-22697.html,,,,,,,2027-06-30,Provence Rugby (2023 - 2026) | ASM Clermont Auvergne (2026 - 2027)
TOP14,ASM,Marius BARON,https://www.allrugby.com/joueurs/marius-baron-23800.html,,,,,,,2027-06-30,ASM Clermont Auvergne (2023 - 2027)
TOP14,ASM,Mathis ROUGERIE,https://www.allrugby.com/joueurs/mathis-rougerie-21730.html,,,,,,,2027-06-30,Union Sportive Montalbanaise (2025 - 2026) | ASM Clermont Auvergne (2026 - 2027)
TOP14,ASM,Muhammed Eren ZENGIN,https://www.allrugby.com/joueurs/muhammed-eren-zengin-23805.html,,,,,,,2027-06-30,ASM Clermont Auvergne (2017 - 2027)
TOP14,ASM,Pierre-Emmanuel FERNANDES,https://www.allrugby.com/joueurs/pierre-emmanuel-fernandes-23797.html,,,,,,,2027-06-30,ASM Clermont Auvergne (2022 - 2027)
TOP14,ASM,Axel GUILLAUD,https://www.allrugby.com/joueurs/axel-guillaud-17502.html,4,3,230,1,,,2027-06-30,ASM Clermont Auvergne (2024 - 2027)
TOP14,ASM,George TIMMINS,https://www.allrugby.com/joueurs/george-timmins-18537.html,1,1,80,,,,,Bath Rugby (2026 - 2026) | Nottingham Rugby (2026 - 2026) | Bath Rugby (2026 - 2027)
TOP14,ASM,Maël BERGER,https://www.allrugby.com/joueurs/mael-berger-23795.html,,,,,,,2027-06-30,ASM Clermont Auvergne (2022 - 2027)
TOP14,ASM,Sacha LEROY,https://www.allrugby.com/joueurs/sacha-leroy-23692.html,,,,,,,2027-06-30,US La Châtre (2021 - 2023) | ASM Clermont Auvergne (2023 - 2027)
TOP14,ASM,Tom SAVINEL,https://www.allrugby.com/joueurs/tom-savinel-23809.html,,,,,,,2027-06-30,ASM Clermont Auvergne (2023 - 2027)
TOP14,LOU,Avé MAALO,https://www.allrugby.com/joueurs/ave-maalo-17310.html,3,0,68,,,,2027-06-30,Lyon Olympique Universitaire Rugby (2023 - 2027)
TOP14,LOU,Hamza KAABÈCHE,https://www.allrugby.com/joueurs/hamza-kaabeche-4679.html,1,0,24,,,,2027-06-30,Lyon Olympique Universitaire Rugby (2012 - 2027)
TOP14,LOU,Irakli APTSIAURI,https://www.allrugby.com/joueurs/irakli-aptsiauri-11938.html,2,2,116,,,,2027-06-30,FC Grenoble Rugby (2021 - 2024) | Lyon Olympique Universitaire Rugby (2024 - 2027)
TOP14,LOU,Jérôme REY,https://www.allrugby.com/joueurs/jerome-rey-5131.html,1,1,54,,,,2027-06-30,Stade Olympique Chambéry (2017 - 2019) | FC Grenoble Rugby (2019 - 2021) | Lyon Olympique Universitaire Rugby (2021 - 2027)
TOP14,LOU,Opeti HELU,https://www.allrugby.com/joueurs/opeti-helu-18728.html,18,11,772,6,,,2027-06-30,Lyon Olympique Universitaire Rugby (2026 - 2027)
TOP14,LOU,Thomas GALLO,https://www.allrugby.com/joueurs/thomas-gallo-8164.html,1,1,56,,,,2027-06-30,Benetton Rugby Trévise (2020 - 2026) | Lyon Olympique Universitaire Rugby (2026 - 2027)
TOP14,LOU,Luke TAGI,https://www.allrugby.com/joueurs/luke-tagi-8934.html,12,7,466,,,,,Provence Rugby (2021 - 2023) | Aviron Bayonnais (2023 - 2027)
TOP14,LOU,Thomas MOUKORO,https://www.allrugby.com/joueurs/thomas-moukoro-11047.html,1,0,26,,,,2027-06-30,Racing 92 (2024 - 2024) | Rugby Club Vannes (2024 - 2025) | Lyon Olympique Universitaire Rugby (2025 - 2027)
TOP14,LOU,Tim HOYT,https://www.allrugby.com/joueurs/tim-hoyt-12335.html,18,10,729,,,,2027-06-30,Chinnor R.F.C. (2025 - 2025) | Worcester Warriors (2025 - 2026) | Lyon Olympique Universitaire Rugby (2026 - 2027)
TOP14,LOU,Martin VILLAR,https://www.allrugby.com/joueurs/martin-villar-15092.html,6,1,168,1,,,,Stade Montois Rugby Pro (2025 - 2025) | Aviron Bayonnais (2025 - 2025) | Oyonnax Rugby (2025 - 2027)
TOP14,LOU,Camille CHAT,https://www.allrugby.com/joueurs/camille-chat-2559.html,2,1,80,,,,2024-06-30,Lyon Olympique Universitaire Rugby (2024 - 2024) | Racing 92 (2025 - 2025) | Lyon Olympique Universitaire Rugby (2025 - 2027)
TOP14,LOU,Guillaume MARCHAND,https://www.allrugby.com/joueurs/guillaume-marchand-5553.html,1,1,54,,,,2027-06-30,Lyon Olympique Universitaire Rugby (2021 - 2027)
TOP14,LOU,Matis PERCHAUD,https://www.allrugby.com/joueurs/matis-perchaud-10981.html,2,1,121,,,,,Aviron Bayonnais (2017 - 2024) | Union Bordeaux-Bègles (2024 - 2027)
TOP14,LOU,Mathis SARRAGALLET,https://www.allrugby.com/joueurs/mathis-sarragallet-7342.html,1,0,26,,,,2027-06-30,FC Grenoble Rugby (2015 - 2025) | Lyon Olympique Universitaire Rugby (2025 - 2027)
TOP14,LOU,Pascal COTET,https://www.allrugby.com/joueurs/pascal-cotet-1906.html,2,2,102,,,,,Racing Club Narbonnais (2018 - 2022) | Aviron Bayonnais (2022 - 2026) | Provence Rugby (2026 - 2027)
TOP14,LOU,Thomas MARCELINE,https://www.allrugby.com/joueurs/thomas-marceline-17046.html,2,0,44,,,,2027-06-30,Lyon Olympique Universitaire Rugby (2020 - 2027)
TOP14,LOU,Félix LAMBEY,https://www.allrugby.com/joueurs/felix-lambey-2545.html,1,1,35,,,,2027-06-30,Association Sportive Béziers Hérault (2015 - 2016) | Lyon Olympique Universitaire Rugby (2016 - 2027)
TOP14,LOU,Pierre CASTILLON,https://www.allrugby.com/joueurs/pierre-castillon-17309.html,6,0,147,,,,,Aviron Bayonnais (2018 - 2027)
TOP14,LOU,Janse ROUX,https://www.allrugby.com/joueurs/janse-roux-5543.html,1,0,20,,,,2025-06-30,Lyon Olympique Universitaire Rugby (2025 - 2025) | CA Brive Corrèze Limousin (2026 - 2026) | Lyon Olympique Universitaire Rugby (2026 - 2027)
TOP14,LOU,Mickaël GUILLARD,https://www.allrugby.com/joueurs/mickael--guillard-7749.html,2,2,160,,,,2027-06-30,Rugby Club Massy Essonne (2017 - 2020) | Lyon Olympique Universitaire Rugby (2020 - 2027)
TOP14,LOU,Pieter SCHOLTZ,https://www.allrugby.com/joueurs/pieter-scholtz-6324.html,17,10,742,1,,,,Wasps (2021 - 2022) | Aviron Bayonnais (2022 - 2025) | Mitsubishi Sagamihara Dynaboars (2025 - 2026)
TOP14,LOU,Théo WILLIAM,https://www.allrugby.com/joueurs/theo-william-9376.html,2,1,95,,,,2022-06-30,Lyon Olympique Universitaire Rugby (2022 - 2022) | Union Sportive Bressane Pays de l'Ain (2022 - 2022) | Lyon Olympique Universitaire Rugby (2022 - 2027)
TOP14,LOU,Quentin BÉTHUNE,https://www.allrugby.com/joueurs/quentin-bethune-3326.html,8,2,201,,,,,Stade Français Paris Rugby (2019 - 2022) | Aviron Bayonnais (2022 - 2025)
TOP14,LOU,Antoine DÉLIANCE,https://www.allrugby.com/joueurs/antoine-deliance-17680.html,1,1,60,,,,2027-06-30,Union Sportive Bressane Pays de l'Ain (2019 - 2022) | Lyon Olympique Universitaire Rugby (2022 - 2027)
TOP14,LOU,Beka SAGINADZE,https://www.allrugby.com/joueurs/beka-saghinadze-6738.html,1,1,80,,,,2027-06-30,Stade Aurillacois Cantal Auvergne (2018 - 2021) | Lyon Olympique Universitaire Rugby (2021 - 2027)
TOP14,LOU,Beka SHVANGIRADZE,https://www.allrugby.com/joueurs/beka-shvangiradze-10665.html,1,1,80,1,,,2027-06-30,Stade Aurillacois Cantal Auvergne (2020 - 2024) | Lyon Olympique Universitaire Rugby (2024 - 2027)
TOP14,LOU,Swan CORMENIER,https://www.allrugby.com/joueurs/swan-cormenier-5203.html,1,0,35,,,,,Sporting Club Albigeois (2017 - 2019) | Aviron Bayonnais (2019 - 2027)
TOP14,LOU,Dylan CRETIN,https://www.allrugby.com/joueurs/dylan-cretin-4846.html,2,1,100,1,,,2027-06-30,Lyon Olympique Universitaire Rugby (2012 - 2027)
TOP14,LOU,Liam ALLEN,https://www.allrugby.com/joueurs/liam-allen-11552.html,1,1,60,1,,,2027-06-30,Crusaders (2021 - 2021) | Canterbury (2021 - 2022) | Lyon Olympique Universitaire Rugby (2022 - 2027)
TOP14,LOU,Tevita TATAFU,https://www.allrugby.com/joueurs/tevita-tatafu-11206.html,2,1,75,1,,,,Aviron Bayonnais (2019 - 2027)
TOP14,LOU,Facundo BOSCH,https://www.allrugby.com/joueurs/facundo-bosch-5142.html,20,15,867,2,,,,Stade Rochelais (2019 - 2022) | Aviron Bayonnais (2022 - 2027)
TOP14,LOU,Marvin OKUYA,https://www.allrugby.com/joueurs/marvin-okuya-11984.html,1,0,20,,,,2026-06-30,Lyon Olympique Universitaire Rugby (2026 - 2026) | Provence Rugby (2026 - 2026) | Lyon Olympique Universitaire Rugby (2026 - 2027)
TOP14,LOU,Maxime GOUZOU,https://www.allrugby.com/joueurs/maxime-gouzou-7431.html,5,1,146,,,,2027-06-30,Stade Montois Rugby Pro (2018 - 2022) | Lyon Olympique Universitaire Rugby (2022 - 2027)
TOP14,LOU,Sam SIMMONDS,https://www.allrugby.com/joueurs/sam-simmonds-5634.html,1,1,80,,,,2027-06-30,Montpellier Hérault Rugby (2023 - 2025) | Lyon Olympique Universitaire Rugby (2025 - 2027)
TOP14,LOU,Louis ORTOLAN,https://www.allrugby.com/joueurs/louis-ortolan-12322.html,2,0,16,,,,,Aviron Bayonnais (2017 - 2024)
TOP14,LOU,Baptiste COUILLOUD,https://www.allrugby.com/joueurs/baptiste-couilloud-4362.html,1,1,60,,,,2027-06-30,Lyon Olympique Universitaire Rugby (2004 - 2027)
TOP14,LOU,Charlie CASSANG,https://www.allrugby.com/joueurs/charlie-cassang-3425.html,1,1,60,,,,2027-06-30,ASM Clermont Auvergne (2016 - 2020) | Oyonnax Rugby (2020 - 2024) | Lyon Olympique Universitaire Rugby (2024 - 2027)
TOP14,LOU,Esteban GONZALEZ,https://www.allrugby.com/joueurs/esteban-gonzalez-17045.html,2,0,40,,,,2027-06-30,Lyon Olympique Universitaire Rugby (2022 - 2027)
TOP14,LOU,Sanele NOHAMBA,https://www.allrugby.com/joueurs/sanele-nohamba-7519.html,1,0,32,,,,2027-06-30,Lions Rugby (2025 - 2025) | Shizuoka Blue Revs (2025 - 2026) | Lyon Olympique Universitaire Rugby (2026 - 2027)
TOP14,LOU,Thomas ACQUIER,https://www.allrugby.com/joueurs/thomas-acquier-1418.html,13,2,394,2,,,,CA Brive Corrèze Limousin (2014 - 2022) | Aviron Bayonnais (2022 - 2024) | US Tyrosse (2024 - 2026)
TOP14,LOU,Léo BERDEU,https://www.allrugby.com/joueurs/leo-berdeu-5217.html,1,1,68,,,,2018-06-30,Lyon Olympique Universitaire Rugby (2016 - 2018) | Sporting Union Agenais (2018 - 2020) | Lyon Olympique Universitaire Rugby (2020 - 2027)
TOP14,LOU,Vincent GIUDICELLI,https://www.allrugby.com/joueurs/vincent-giudicelli-4847.html,2,1,88,2,,,,Montpellier Hérault Rugby (2017 - 2023) | Aviron Bayonnais (2023 - 2026) | Provence Rugby (2026 - 2027)
TOP14,LOU,Martin MÉLIANDE,https://www.allrugby.com/joueurs/martin-meliande-12154.html,2,1,75,,,,2027-06-30,Union Sportive Bressane Pays de l'Ain (2021 - 2022) | Racing 92 (2022 - 2024) | Lyon Olympique Universitaire Rugby (2024 - 2027)
TOP14,LOU,Mathis GALEAZZI,https://www.allrugby.com/joueurs/mathis-galeazzi-17791.html,1,0,17,,,,2027-06-30,Stado Tarbes Pyrénées Rugby (2020 - 2023) | Castres Olympique (2023 - 2024) | Lyon Olympique Universitaire Rugby (2024 - 2027)
TOP14,LOU,Paddy JACKSON,https://www.allrugby.com/joueurs/paddy-jackson-2147.html,12,4,423,,,,2027-06-30,London Irish (2019 - 2023) | Lyon Olympique Universitaire Rugby (2023 - 2027)
TOP14,LOU,Adrien SÉGURET,https://www.allrugby.com/joueurs/adrien-seguret-5290.html,1,1,68,,,,2027-06-30,Castres Olympique (2026 - 2026) | Stade Rochelais (2026 - 2026) | Lyon Olympique Universitaire Rugby (2026 - 2027)
TOP14,LOU,Alfred PARISIEN,https://www.allrugby.com/joueurs/alfred-parisien-10749.html,1,0,12,,,,2027-06-30,Sporting Union Agenais (2016 - 2018) | Lyon Olympique Universitaire Rugby (2018 - 2027)
TOP14,LOU,Denis MARCHOIS,https://www.allrugby.com/joueurs/denis-marchois-3589.html,14,7,654,1,,,,Section Paloise Béarn Pyrénées (2019 - 2021) | Aviron Bayonnais (2021 - 2025) | Sporting Union Agenais (2025 - 2027)
TOP14,LOU,Iosefo MASI,https://www.allrugby.com/joueurs/iosefo-masi-14469.html,2,2,148,1,,,2027-06-30,Fijian Drua (2022 - 2025) | Lyon Olympique Universitaire Rugby (2025 - 2027)
TOP14,LOU,Josiah MARAKU,https://www.allrugby.com/joueurs/josiah-maraku-12490.html,14,14,958,3,,,2027-06-30,Racing Club Narbonnais (2021 - 2022) | Lyon Olympique Universitaire Rugby (2022 - 2027)
TOP14,LOU,Théo MILLET,https://www.allrugby.com/joueurs/theo-millet-3587.html,1,1,80,,,,2027-06-30,Oyonnax Rugby (2018 - 2024) | Lyon Olympique Universitaire Rugby (2024 - 2027)
TOP14,LOU,Thibaut REGARD,https://www.allrugby.com/joueurs/thibaut-regard-1501.html,1,0,12,,,,2027-06-30,Lyon Olympique Universitaire Rugby (2011 - 2027)
TOP14,LOU,Arthur MATHIRON,https://www.allrugby.com/joueurs/arthur-mathiron-11787.html,1,1,80,2,,,2027-06-30,USON Nevers Rugby (2023 - 2025) | Lyon Olympique Universitaire Rugby (2025 - 2027)
TOP14,LOU,Ethan DUMORTIER,https://www.allrugby.com/joueurs/ethan-dumortier-7670.html,1,1,80,1,,,2027-06-30,CS Bourgoin Jallieu Rugby (2014 - 2017) | Lyon Olympique Universitaire Rugby (2017 - 2027)
TOP14,LOU,Jiuta WAINIQOLO,https://www.allrugby.com/joueurs/jiuta-wainiqolo-11745.html,1,1,80,2,,,2027-06-30,Rugby Club Toulonnais (2021 - 2025) | Lyon Olympique Universitaire Rugby (2025 - 2027)
TOP14,LOU,Monty IOANE,https://www.allrugby.com/joueurs/monty-ioane-2446.html,1,1,80,,,,2027-06-30,Benetton Rugby Trévise (2017 - 2022) | Melbourne Rebels (2022 - 2023) | Lyon Olympique Universitaire Rugby (2023 - 2027)
TOP14,LOU,Konstantine MIKAUTADZE,https://www.allrugby.com/joueurs/konstantine-mikautadze-1279.html,2,1,84,,,,,Montpellier Hérault Rugby (2016 - 2020) | Aviron Bayonnais (2020 - 2024) | CA Brive Corrèze Limousin (2024 - 2027)
TOP14,LOU,Alexandre TCHAPTCHET,https://www.allrugby.com/joueurs/alexandre-tchaptchet-9835.html,11,9,720,,,,2027-06-30,Rugby Club Massy Essonne (2015 - 2020) | Lyon Olympique Universitaire Rugby (2020 - 2027)
TOP14,LOU,Lucas PAULOS,https://www.allrugby.com/joueurs/lucas-paulos-7501.html,2,2,102,,,,,Jaguares (2018 - 2020) | CA Brive Corrèze Limousin (2020 - 2023) | Aviron Bayonnais (2023 - 2027)
TOP14,LOU,Gabin LORRE,https://www.allrugby.com/joueurs/gabin-lorre-10916.html,2,2,160,3,,,2027-06-30,Stade Piscenois (2017 - 2019) | Association Sportive Béziers Hérault (2019 - 2025) | Lyon Olympique Universitaire Rugby (2025 - 2027)
TOP14,LOU,Manuel LEINDEKAR,https://www.allrugby.com/joueurs/manuel-leindekar-5612.html,2,2,160,,,,,Oyonnax Rugby (2024 - 2026) | FC Grenoble Rugby (2026 - 2027)
TOP14,LOU,Axel BAAS,https://www.allrugby.com/joueurs/axel-baas-22901.html,,,,,,,2027-06-30,Rugby Club de Strasbourg (2022 - 2024) | Lyon Olympique Universitaire Rugby (2024 - 2027)
TOP14,LOU,Badri TSIKHISTAVI,https://www.allrugby.com/joueurs/badri-tsikhistavi-13791.html,4,1,91,,,,,Black Lion (2025 - 2026) | Stade Olympique Chambéry (2026 - 2027)
TOP14,LOU,Benjamin LAHET,https://www.allrugby.com/joueurs/benjamin-lahet-13667.html,,,,,,,,Aviron Bayonnais (2018 - 2025) | Capbreton Hossegor Rugby (2025 - 2026)
TOP14,LOU,Maxime VITOUX,https://www.allrugby.com/joueurs/maxime-vitoux-23580.html,,,,,,,2027-06-30,Stade Français Paris Rugby (2020 - 2023) | Lyon Olympique Universitaire Rugby (2023 - 2027)
TOP14,LOU,Imanol THICOÏPE,https://www.allrugby.com/joueurs/imanol-thicoipe-17615.html,,,,,,,,Aviron Bayonnais (2011 - 2024)
TOP14,LOU,Nolhan WATAT,https://www.allrugby.com/joueurs/nolhan-watat-22086.html,,,,,,,2027-06-30,Rugby Club Massy Essonne (2022 - 2026) | Lyon Olympique Universitaire Rugby (2026 - 2027)
TOP14,LOU,Lucas OFFICIAL,https://www.allrugby.com/joueurs/lucas-official-22806.html,2,0,44,,,,,AS Urruñarrak (2015 - 2016) | Aviron Bayonnais (2016 - 2027)
TOP14,LOU,Pierre-Chanel TAFILI,https://www.allrugby.com/joueurs/pierre-chanel-tafili-15397.html,,,,,,,2027-06-30,Lyon Olympique Universitaire Rugby (2026 - 2027)
TOP14,LOU,Dimitry LELONG,https://www.allrugby.com/joueurs/dimitry-lelong-23812.html,,,,,,,2027-06-30,Lyon Olympique Universitaire Rugby (2023 - 2027)
TOP14,LOU,Matéo GUÉRIN,https://www.allrugby.com/joueurs/mateo-guerin-17618.html,,,,,,,,Stade Bordelais (2021 - 2023) | Aviron Bayonnais (2023 - 2024) | US Dax Rugby Landes (2024 - 2026)
TOP14,LOU,Giovanny TAFILI,https://www.allrugby.com/joueurs/giovanny-tafili-20296.html,,,,,,,2027-06-30,Lyon Olympique Universitaire Rugby (2026 - 2027)
TOP14,LOU,Morgan ROBICHON,https://www.allrugby.com/joueurs/morgan-robichon-23565.html,,,,,,,2027-06-30,Valence Romans Drôme Rugby (2016 - 2023) | Lyon Olympique Universitaire Rugby (2023 - 2027)
TOP14,LOU,Anthony RICO,https://www.allrugby.com/joueurs/anthony-rico-23698.html,,,,,,,2027-06-30,Lyon Olympique Universitaire Rugby (2024 - 2027)
TOP14,LOU,Bartholomé SANSON,https://www.allrugby.com/joueurs/bartholome-sanson-18719.html,2,0,53,,,,2027-06-30,Stade Rochelais (2021 - 2023) | Lyon Olympique Universitaire Rugby (2023 - 2027)
TOP14,LOU,Peïo DOSPITAL,https://www.allrugby.com/joueurs/peio-dospital-21295.html,,,,,,,,Aviron Bayonnais (2022 - 2025) | Biarritz Olympique Pays Basque (2025 - 2026)
TOP14,LOU,Fousseynou CISSOKHO,https://www.allrugby.com/joueurs/fousseynou-cissokho-14190.html,23,15,1208,1,,,2027-06-30,CS Bourgoin Jallieu Rugby (2025 - 2026) | Lyon Olympique Universitaire Rugby (2026 - 2027)
TOP14,LOU,Ruan VIVIERS,https://www.allrugby.com/joueurs/ruan-viviers-18860.html,,,,,,,2027-06-30,Lyon Olympique Universitaire Rugby (2024 - 2027)
TOP14,LOU,Rafaël CAYUELA,https://www.allrugby.com/joueurs/rafael-cayuela-21054.html,,,,,,,,Aviron Bayonnais (2019 - 2024) | Stado Tarbes Pyrénées Rugby (2024 - 2026)
TOP14,LOU,Cléo BARD,https://www.allrugby.com/joueurs/cleo-bard-17837.html,,,,,,,2027-06-30,Lyon Olympique Universitaire Rugby (2023 - 2027)
TOP14,LOU,Lilian BARET,https://www.allrugby.com/joueurs/lilian-baret-17835.html,3,1,90,,,,2027-06-30,Lyon Olympique Universitaire Rugby (2021 - 2027)
TOP14,LOU,Loan ROPERO,https://www.allrugby.com/joueurs/loan-ropero-23755.html,,,,,,,2027-06-30,ASM Clermont Auvergne (2022 - 2023) | USON Nevers Rugby (2023 - 2025) | Lyon Olympique Universitaire Rugby (2025 - 2027)
TOP14,LOU,Yonn RAMOND,https://www.allrugby.com/joueurs/yonn-ramond-21382.html,,,,,,,,Aviron Bayonnais (2023 - 2025) | Rugby Club de Saint-Médard en Jalles (2025 - 2026)
TOP14,LOU,Louis DOUAUD,https://www.allrugby.com/joueurs/louis-douaud-23564.html,,,,,,,2027-06-30,Lyon Olympique Universitaire Rugby (2021 - 2027)
TOP14,LOU,Luka SAGINADZE,https://www.allrugby.com/joueurs/luka-saginadze-18036.html,,,,,,,2027-06-30,Lyon Olympique Universitaire Rugby (2023 - 2027)
TOP14,LOU,Mathys TEYSSIER,https://www.allrugby.com/joueurs/mathys-teyssier-23561.html,,,,,,,2027-06-30,Lyon Olympique Universitaire Rugby (2023 - 2027)
TOP14,LOU,Hugo AFONSO,https://www.allrugby.com/joueurs/hugo-afonso-17608.html,,,,,,,,Aviron Bayonnais (2015 - 2024) | Saint Jean-de-Luz Olympique Rugby (2024 - 2025)
TOP14,LOU,Owen FRESNAIS,https://www.allrugby.com/joueurs/owen-fresnais-21521.html,,,,,,,2027-06-30,Stade Rochelais (2021 - 2025) | Lyon Olympique Universitaire Rugby (2025 - 2027)
TOP14,LOU,Jokin DUHALT,https://www.allrugby.com/joueurs/jokin-duhalt-22601.html,,,,,,,,Aviron Bayonnais (2022 - 2026)
TOP14,LOU,Soulaimane CAMARA,https://www.allrugby.com/joueurs/soulaimane-camara-23811.html,,,,,,,2027-06-30,Lyon Olympique Universitaire Rugby (2023 - 2027)
TOP14,LOU,Ange GIROUD,https://www.allrugby.com/joueurs/ange-giroud-23754.html,,,,,,,2027-06-30,Lyon Olympique Universitaire Rugby (2018 - 2027)
TOP14,LOU,Mathéo FUTHAZAR,https://www.allrugby.com/joueurs/matheo-futhazar-23117.html,,,,,,,,Aviron Bayonnais (2022 - 2026) | Association Sportive Béziers Hérault (2026 - 2027)
TOP14,LOU,Max BRU,https://www.allrugby.com/joueurs/max-bru-18004.html,,,,,,,,Aviron Bayonnais (2018 - 2024) | Anglet Olympique Rugby Club (2024 - 2025)
TOP14,LOU,Noa LETERME,https://www.allrugby.com/joueurs/noa-leterme-23566.html,,,,,,,2027-06-30,Olympique Marcquois Rugby (2020 - 2024) | Lyon Olympique Universitaire Rugby (2024 - 2027)
TOP14,LOU,Malakai HAFOKA TOCA,https://www.allrugby.com/joueurs/malakai-hafoka-toca-21877.html,4,3,254,,,,2027-06-30,Lyon Olympique Universitaire Rugby (2025 - 2027)
TOP14,LOU,Yon CAPÉRAÀ,https://www.allrugby.com/joueurs/yon-caperaa-20327.html,,,,,,,,Aviron Bayonnais (2022 - 2025) | Section Paloise Béarn Pyrénées (2025 - 2027)
TOP14,LOU,Paco MAZOYER,https://www.allrugby.com/joueurs/paco-mazoyer-17834.html,3,1,93,,,,2025-06-30,Lyon Olympique Universitaire Rugby (2025 - 2025) | Stade Olympique Chambéry (2026 - 2026) | Lyon Olympique Universitaire Rugby (2026 - 2027)
TOP14,LOU,Aiden STAIT,https://www.allrugby.com/joueurs/aiden-stait-16308.html,,,,,,,,Aviron Bayonnais (2023 - 2026)
TOP14,LOU,Davit BARBAKADZE,https://www.allrugby.com/joueurs/davit-barbakadze-20259.html,5,5,322,,,,2027-06-30,Lyon Olympique Universitaire Rugby (2025 - 2027)
TOP14,LOU,Dorian DIABOU,https://www.allrugby.com/joueurs/dorian-diabou-17836.html,1,1,80,,,,2027-06-30,Lyon Olympique Universitaire Rugby (2011 - 2027)
TOP14,LOU,Dylan INDABURU,https://www.allrugby.com/joueurs/dylan-indaburu-17616.html,,,,,,,,Section Paloise Béarn Pyrénées (2017 - 2019) | Avenir Bizanos (2021 - 2023) | Aviron Bayonnais (2023 - 2024)
TOP14,LOU,Lucas ROSTAING,https://www.allrugby.com/joueurs/lucas-rostaing-23699.html,,,,,,,2027-06-30,Valence Romans Drôme Rugby (2022 - 2024) | Lyon Olympique Universitaire Rugby (2024 - 2027)
TOP14,LOU,Raphaël MARTIN,https://www.allrugby.com/joueurs/raphael-martin-21519.html,,,,,,,2027-06-30,Montpellier Hérault Rugby (2022 - 2025) | Lyon Olympique Universitaire Rugby (2025 - 2027)
TOP14,LOU,Hugo LECLERQ,https://www.allrugby.com/joueurs/hugo-leclerq-23766.html,,,,,,,,AS Sain-Martin-de-Seignanx (2018 - 2022) | Aviron Bayonnais (2022 - 2027)
TOP14,LOU,Ignacio VALDES-LEIVA,https://www.allrugby.com/joueurs/ignacio-valdes-leiva-20319.html,,,,,,,,Nissa Rugby (2017 - 2019) | Aviron Bayonnais (2019 - 2027)
